periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,_TYPE_,_FREQ_,e
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,2,65535,1,13180338
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,3,65535,1,13148075
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,4,65535,1,13094428
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,1,65535,1,13066647
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,2,65535,1,13342171
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,3,65535,1,13365892
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,4,65535,1,13071175
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,1,65535,1,12865515
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,2,65535,1,13287504
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,3,65535,1,12997442
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,4,65535,1,12650076
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,1,65535,1,12126310
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,2,65535,1,12254353
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,3,65535,1,12090548
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,4,65535,1,11924965
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,1,65535,1,11767358
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,2,65535,1,12199952
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,3,65535,1,12202495
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,4,65535,1,12023248
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,1,65535,1,11971541
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,2,65535,1,12503849
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,3,65535,1,12483678
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,4,65535,1,12348277
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,1,65535,1,12350283
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,2,65535,1,12787230
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,3,65535,1,12928434
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,4,65535,1,12846236
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,1,65535,1,12751006
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,2,65535,1,13288699
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,3,65535,1,13254398
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,4,65535,1,13290204
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,1,65535,1,13181360
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,2,65535,1,13697982
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,3,65535,1,13682169
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,4,65535,1,13717391
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,1,65535,1,13543750
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,2,65535,1,14098149
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,3,65535,1,14196104
Q,U,S,06,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,4,65535,1,
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1993,2,65535,1,1312259
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1993,3,65535,1,1360093
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1993,4,65535,1,1366573
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1994,1,65535,1,1392253
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1994,2,65535,1,1444786
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1994,3,65535,1,1430543
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1994,4,65535,1,1473009
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1995,1,65535,1,1489941
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1995,2,65535,1,1525621
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1995,3,65535,1,1523915
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1995,4,65535,1,1555350
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,1,65535,1,1642658
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,2,65535,1,1613121
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,3,65535,1,1588334
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,4,65535,1,1574455
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,1,65535,1,1578909
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,2,65535,1,1629958
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,3,65535,1,1596690
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,4,65535,1,1698290
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,1,65535,1,1745187
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,2,65535,1,1762369
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,3,65535,1,1707304
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,4,65535,1,1737816
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,1,65535,1,1811371
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,2,65535,1,1831114
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,3,65535,1,1844985
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,4,65535,1,1859450
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,1,65535,1,1859413
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,2,65535,1,1914514
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,3,65535,1,1830879
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,4,65535,1,1899571
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,1,65535,1,1968137
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,2,65535,1,1920714
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,3,65535,1,1812132
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,4,65535,1,1794616
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,1,65535,1,1832499
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,2,65535,1,1851914
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,3,65535,1,1827640
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,4,65535,1,1757562
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,1,65535,1,1747894
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,2,65535,1,1843699
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,3,65535,1,1844379
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,4,65535,1,1762863
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,1,65535,1,1780193
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,2,65535,1,1885065
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,3,65535,1,1802242
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,4,65535,1,1790346
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,1,65535,1,1822234
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,2,65535,1,1897823
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,3,65535,1,1885865
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,4,65535,1,1858370
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,1,65535,1,1847616
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,2,65535,1,1911447
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,3,65535,1,1887388
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,4,65535,1,1923571
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,1,65535,1,1903173
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,2,65535,1,1947074
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,3,65535,1,1904768
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,4,65535,1,1951758
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,1,65535,1,1965671
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,2,65535,1,1967345
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,3,65535,1,1977009
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,4,65535,1,1921473
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,1,65535,1,1848348
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,2,65535,1,1798341
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,3,65535,1,1759676
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,4,65535,1,1845198
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,1,65535,1,1789903
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,2,65535,1,1781503
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,3,65535,1,1862714
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,4,65535,1,1860116
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,1,65535,1,1799863
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,2,65535,1,1870997
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,3,65535,1,1890208
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,4,65535,1,1848341
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,1,65535,1,1831725
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,2,65535,1,1928580
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,3,65535,1,1950625
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,4,65535,1,1963703
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,1,65535,1,1923436
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,2,65535,1,2001779
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,3,65535,1,1997902
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,4,65535,1,1975122
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,1,65535,1,1990006
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,2,65535,1,2083674
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,3,65535,1,2066157
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,4,65535,1,2074846
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,1,65535,1,2077935
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,2,65535,1,2152436
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,3,65535,1,2118657
Q,U,S,08,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,4,65535,1,
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,1,65535,1,1306182
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,2,65535,1,1372287
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,3,65535,1,1351736
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,4,65535,1,1408770
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,1,65535,1,1386086
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,2,65535,1,1424740
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,3,65535,1,1398351
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,4,65535,1,1408635
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,1,65535,1,1405647
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,2,65535,1,1435728
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,3,65535,1,1428396
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,4,65535,1,1431366
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,1,65535,1,1426210
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,2,65535,1,1469709
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,3,65535,1,1448630
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,4,65535,1,1459829
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,1,65535,1,1458051
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,2,65535,1,1494285
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,3,65535,1,1465866
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,4,65535,1,1465218
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,1,65535,1,1431322
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,2,65535,1,1460381
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,3,65535,1,1419756
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,4,65535,1,1412769
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,1,65535,1,1397684
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,2,65535,1,1438567
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,3,65535,1,1404029
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,4,65535,1,1388266
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,1,65535,1,1368230
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,2,65535,1,1414007
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,3,65535,1,1387948
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,4,65535,1,1389916
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,1,65535,1,1369114
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,2,65535,1,1432816
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,3,65535,1,1405075
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,4,65535,1,1393543
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,1,65535,1,1386557
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,2,65535,1,1457107
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,3,65535,1,1412513
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,4,65535,1,1403528
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,1,65535,1,1396896
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,2,65535,1,1468098
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,3,65535,1,1424322
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,4,65535,1,1424372
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,1,65535,1,1413815
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,2,65535,1,1476493
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,3,65535,1,1439204
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,4,65535,1,1438377
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,1,65535,1,1425637
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,2,65535,1,1477281
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,3,65535,1,1430853
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,4,65535,1,1399272
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,1,65535,1,1349889
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,2,65535,1,1387669
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,3,65535,1,1351872
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,4,65535,1,1341578
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,1,65535,1,1313882
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,2,65535,1,1385071
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,3,65535,1,1365753
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,4,65535,1,1359445
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,1,65535,1,1333828
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,2,65535,1,1415681
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,3,65535,1,1386304
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,4,65535,1,1375214
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,1,65535,1,1367666
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,2,65535,1,1422871
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,3,65535,1,1394255
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,4,65535,1,1386704
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,1,65535,1,1374733
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,2,65535,1,1455488
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,3,65535,1,1404255
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,4,65535,1,1399547
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,1,65535,1,1397283
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,2,65535,1,1469620
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,3,65535,1,1432871
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,4,65535,1,1418269
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,1,65535,1,1403777
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,2,65535,1,1488718
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,3,65535,1,1410875
Q,U,S,09,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,4,65535,1,
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,3,65535,1,301921
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,4,65535,1,340217
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,1,65535,1,334629
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,2,65535,1,359115
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,3,65535,1,346316
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,4,65535,1,336660
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,1,65535,1,346540
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,2,65535,1,366544
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,3,65535,1,357153
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,4,65535,1,361025
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,1,65535,1,346402
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,2,65535,1,362497
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,3,65535,1,350644
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,4,65535,1,344280
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,1,65535,1,336670
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,2,65535,1,350911
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,3,65535,1,347149
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,4,65535,1,345440
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,1,65535,1,332041
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,2,65535,1,357277
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,3,65535,1,348138
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,4,65535,1,345083
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,1,65535,1,375359
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,2,65535,1,365863
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,3,65535,1,359891
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,4,65535,1,353342
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,1,65535,1,344829
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,2,65535,1,371326
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,3,65535,1,364290
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,4,65535,1,367030
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,1,65535,1,357725
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,2,65535,1,375160
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,3,65535,1,358761
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,4,65535,1,359050
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,1,65535,1,353166
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,2,65535,1,370194
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,3,65535,1,373412
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,4,65535,1,365429
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,1,65535,1,353975
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,2,65535,1,372978
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,3,65535,1,363928
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,4,65535,1,343665
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,1,65535,1,334738
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,2,65535,1,354857
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,3,65535,1,330375
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,4,65535,1,333944
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,1,65535,1,334350
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,2,65535,1,351471
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,3,65535,1,342144
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,4,65535,1,336530
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,1,65535,1,328742
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,2,65535,1,355814
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,3,65535,1,343013
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,4,65535,1,335373
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,1,65535,1,335482
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,2,65535,1,355415
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,3,65535,1,344009
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,4,65535,1,345299
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,1,65535,1,341769
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,2,65535,1,363033
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,3,65535,1,356251
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,4,65535,1,353816
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,1,65535,1,345700
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,2,65535,1,374687
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,3,65535,1,364944
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,4,65535,1,365076
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,1,65535,1,360083
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,2,65535,1,380515
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,3,65535,1,373911
Q,U,S,10,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,4,65535,1,
Q,U,S,11,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,2,65535,1,394047
Q,U,S,11,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,3,65535,1,438819
Q,U,S,11,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,4,65535,1,444712
Q,U,S,11,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,1,65535,1,425023
Q,U,S,11,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,2,65535,1,460146
